character_id|series_id
32949|34553
32949|40264
166944|756
166944|40264
166846|756
166846|40264
91597|756
91597|40264
9320|756
9320|40264
21266|756
21266|34553
21266|40264
4784|756
4784|34550
4784|34553
4784|40264
178646|40264
51077|756
51077|40264
170585|40264
4393|756
4393|34553
4393|40264
2519|756
2519|34571
2519|40264
21529|40264
4895|756
4895|34571
4895|40264
224485|40264
166849|756
166849|40264
154264|40264
2752|756
2752|6914
2752|34553
2752|40264
166845|756
166845|40264
100461|756
100461|40264
5413|756
5413|34553
5413|40264
35278|40264
21097|40264
9327|756
9327|40264
23024|756
23024|40264
100125|756
100125|40264
21376|40264
162401|756
162401|40264
23371|40264
154064|40264
178645|756
178645|40264
37462|756
37462|40264
25393|756
25393|40264
4885|756
4885|40264
100135|756
100135|40264
19375|40264
170599|40264
22618|756
22618|34553
22618|40264
37451|756
37451|40264
32872|40264
21210|756
21210|34553
21210|40264
40270|40264
21381|756
21381|40264
49815|756
49815|40264
134539|756
134539|40264
9323|756
9323|34553
9323|40264
92921|40264
21443|756
21443|40264
23214|40264
231067|40264
3331|756
3331|11671
3331|34553
3331|40264
161876|40264
21536|756
21536|40264
166857|40264
108609|40264
25390|756
25390|40264
23025|756
23025|40264
154435|40264
56727|756
56727|40264
21269|756
21269|34550
21269|34553
21269|40264
21810|40264
43095|756
43095|40264
43096|756
43096|40264
22626|40264
22625|40264
22622|40264
22627|756
22627|40264
20093|756
20093|40264
5419|756
5419|40264
20098|40264
5416|756
5416|40264
5417|756
5417|40264
154062|40264
206742|40264
63333|756
63333|40264
78343|756
78343|40264
100497|756
100497|40264
169810|756
169810|40264
4896|40264
24010|756
24010|11671
24010|34553
24010|40264
59641|756
59641|40264
154063|40264
8064|756
8064|11671
8064|6914
8064|1568
8064|34553
8064|40264
4884|756
4884|34553
4884|40264
17191|756
17191|40264
21535|756
21535|34553
21535|40264
21311|40264
21222|756
21222|40264
9333|756
9333|40264
156175|756
156175|11671
156175|40264
162400|756
162400|40264
164250|756
164250|40264
49821|756
49821|40264
170597|40264
161870|756
161870|40264
22685|756
22685|34550
22685|40264
21555|40264
233718|40264
13109|756
13109|40264
5418|756
5418|40264
21554|756
21554|40264
5414|756
5414|40264
207977|40264
40268|40264
154434|40264
23026|40264
21382|40264
21312|40264
36843|756
36843|40264
164253|40264
53803|40264
150930|756
150930|40264
9344|756
9344|34553
9344|40264
726|756
726|40264
23537|40264
23213|40264
137999|756
137999|40264
40271|40264
22690|756
22690|40264
11398|756
11398|40264
21526|756
21526|34571
21526|40264
21613|756
21613|40264
56717|756
56717|40264
213910|40264
21223|756
21223|40264
158080|756
158080|40264
4888|756
4888|1568
4888|40264
208065|756
208065|40264
49823|756
49823|40264
166856|40264
9561|756
9561|40264
33713|40264
22800|756
22800|40264
22443|40264
164240|756
164240|40264
31184|756
31184|34550
31184|1568
31184|40264
166121|756
166121|40264
164237|756
164237|40264
41922|756
41922|40264
37454|756
37454|40264
10804|756
10804|40264
170593|756
170593|40264
161860|40264
6865|756
6865|11671
6865|40264
61031|40264
19311|756
19311|40264
21218|756
21218|40264
8503|756
8503|40264
162402|40264
21373|756
21373|40264
158481|40264
143178|756
143178|40264
21807|756
21807|40264
220085|40264
54499|756
54499|40264
9098|756
9098|40264
148399|756
148399|40264
21369|756
21369|40264
7467|756
7467|11671
7467|40264
20307|756
20307|40264
100121|756
100121|40264
22411|40264
55559|756
55559|40264
31182|756
31182|40264
21368|40264
10910|756
10910|40264
37452|40264
21263|40264
2072|756
2072|34553
2072|40264
23831|756
23831|34553
23831|40264
23532|756
23532|40264
153796|756
153796|40264
150928|756
150928|40264
10830|756
10830|40264
21812|40264
166844|756
166844|40264
150933|756
150933|40264
161709|40264
181283|40264
147066|756
147066|40264
178649|40264
35282|756
35282|40264
161857|40264
166859|40264
21538|40264
150934|756
150934|40264
85651|756
85651|40264
4898|756
4898|11671
4898|40264
21267|756
21267|40264
108585|756
108585|40264
22692|756
22692|40264
171098|40264
23372|40264
21268|40264
21380|40264
5677|756
5677|11671
5677|34550
5677|34553
5677|40264
100293|756
100293|40264
12232|756
12232|40264
153827|40264
161705|40264
25859|40264
23373|40264
35277|40264
21557|40264
21377|756
21377|40264
20175|40264
213914|756
213914|40264
56941|756
56941|40264
100503|40264
210366|756
210366|40264
40272|756
40272|40264
17178|756
17178|40264
32893|756
32893|11671
32893|40264
37455|756
37455|40264
21399|756
21399|40264
101173|756
101173|40264
22687|756
22687|11671
22687|6914
22687|34553
22687|40264
22619|756
22619|40264
154255|756
154255|40264
31183|40264
56719|756
56719|40264
21316|756
21316|40264
178650|756
178650|40264
21375|40264
182031|756
182031|40264
22801|756
22801|40264
225101|40264
108583|756
108583|40264
100295|756
100295|40264
154266|40264
20288|756
20288|11671
20288|40264
138716|40264
56729|40264
22677|40264
178648|40264
13018|756
13018|11671
13018|6914
13018|1568
13018|34553
13018|40264
100129|756
100129|40264
170596|40264
21804|756
21804|11671
21804|40264
23027|40264
148398|756
148398|40264
20178|756
20178|34553
20178|40264
21370|756
21370|40264
220087|40264
220088|40264
727|756
727|34553
727|40264
153825|40264
23677|756
23677|1568
23677|34553
23677|40264
22620|756
22620|40264
21219|756
21219|34553
21219|40264
224815|756
224815|40264
171100|40264
23527|40264
166848|756
166848|40264
21532|40264
40273|756
40273|40264
31180|756
31180|40264
21537|756
21537|40264
154252|40264
22802|756
22802|40264
170589|756
170589|40264
40274|756
40274|40264
153829|756
153829|40264
17142|756
17142|11671
17142|34553
17142|40264
78345|40264
100493|40264
164245|40264
170586|756
170586|40264
2753|756
2753|11671
2753|40264
100487|40264
6551|756
6551|34550
6551|40264
18437|40264
23200|756
23200|40264
166843|756
166843|40264
36845|40264
220089|40264
220090|40264
25391|756
25391|40264
40269|40264
27205|40264
37456|756
37456|40264
220081|40264
23212|40264
31187|756
31187|40264
158910|40264
158480|756
158480|40264
97677|756
97677|40264
154433|40264
29803|756
29803|40264
21540|756
21540|40264
27203|756
27203|40264
164251|756
164251|40264
21530|40264
213912|40264
23211|40264
54497|756
54497|40264
21221|756
21221|40264
19376|40264
26128|40264
2750|756
2750|11671
2750|40264
23530|40264
23201|40264
23536|40264
21560|756
21560|40264
27200|756
27200|40264
184113|49455
22676|756
22676|34553
22676|40264
23202|756
23202|34553
23202|40264
170587|756
170587|40264
222386|40264
23529|756
23529|40264
13767|756
13767|11671
13767|40264
100123|756
100123|40264
161764|40264
21558|40264
49819|756
49819|40264
25386|40264
182032|756
182032|40264
207978|40264
158484|40264
164239|40264
20294|756
20294|11671
20294|40264
209380|756
209380|40264
78917|40264
100499|40264
231069|40264
9325|756
9325|40264
40275|756
40275|40264
26321|756
26321|40264
67347|756
67347|40264
9656|756
9656|40264
142529|756
142529|40264
146909|756
146909|40264
149773|756
149773|40264
199835|49455
158276|756
158276|40264
143182|756
143182|40264
146917|756
146917|40264
85557|756
85557|40264
27202|756
27202|34553
27202|40264
142084|756
142084|40264
52553|756
52553|40264
143177|756
143177|40264
32718|756
32718|40264
5422|756
5422|40264
231068|40264
25394|756
25394|40264
182030|756
182030|40264
104887|756
104887|40264
7644|756
7644|40264
158477|756
158477|40264
21212|756
21212|34553
21212|40264
20289|756
20289|40264
22803|756
22803|40264
28194|40264
184114|756
184114|40264
67349|40264
9562|756
9562|34553
9562|40264
154060|756
154060|40264
56721|756
56721|40264
56723|756
56723|40264
17763|756
17763|40264
4894|756
4894|40264
59245|40264
21556|756
21556|40264
31189|756
31189|40264
10444|756
10444|40264
40276|756
40276|40264
150927|756
150927|40264
227327|49455
199840|36764
199840|49455
224078|49455
199820|49455
170732|36764
170732|49455
170735|36764
170735|49455
170734|36764
170734|49455
213865|49455
170733|36764
170733|49455
215076|49455
199860|49455
224077|49455
184166|49455
199824|49455
174744|36764
174744|49455
174746|36764
174746|49455
232284|49455
224071|49455
224076|49455
199829|49455
199837|36764
199837|49455
174745|36764
174745|49455
224064|49455
224065|49455
215223|49455
224063|49455
224061|49455
224072|49455
184108|49455
199838|49455
199839|36764
199839|49455
199817|36764
199817|49455
184111|36764
184111|49455
177862|36764
177862|49455
199841|36764
199841|49455
184112|49455
199856|36764
199856|49455
199857|49455
199858|49455
199842|49455
218753|49455
224080|49455
174749|36764
174749|49455
170765|36764
170765|49455
221774|49455
222935|49455
224079|49455
199834|49455
199822|49455
221429|49455
174748|36764
174748|49455
199859|49455
184168|36764
184168|49455
184167|49455
199843|36764
199843|49455
184170|49455
199819|36764
199819|49455
233491|49455
199854|49455
199844|49455
199825|49455
220380|49455
199821|49455
219634|36764
219634|49455
184107|49455
174750|36764
174750|49455
184110|36764
184110|49455
223793|49455
181441|49455
224074|49455
174751|36764
174751|49455
174747|36764
174747|49455
184106|49455
200448|49455
199850|49455
174743|36764
174743|49455
224067|49455
224081|49455
224069|49455
199851|49455
199845|49455
199827|49455
199846|49455
199830|49455
218706|36764
218706|49455
218709|36764
218709|49455
199826|49455
199831|49455
199823|49455
224060|49455
184169|36764
184169|49455
199832|49455
218700|36764
218700|49455
199852|49455
199836|49455
199847|49455
199861|49455
223794|49455
199828|49455
199853|36764
199853|49455
199862|49455
184109|49455
220586|49455
199848|36764
199848|49455
113887|29344
113887|37004
113887|50049
110247|29344
110247|50049
110245|29344
110245|50049
113843|29344
113843|37004
113843|50049
146818|50049
113885|50049
112441|29344
112441|50049
113845|50049
99673|29344
99673|37004
99673|50049
112719|50049
113781|29344
113781|50049
110243|29344
110243|37036
110243|50049
113883|29344
113883|37004
113883|50049
113877|29344
113877|50049
110509|29344
110509|50049
129281|37004
129281|50049
119141|37004
119141|50049
109577|29344
109577|50049
73979|10524
73979|37059
73979|37060
73979|14427
156756|14427
169740|14427
73935|10524
73935|37059
73935|37060
73935|14427
86049|10524
86049|14427
170811|14427
85983|10524
85983|14427
127453|10524
127453|37060
127453|14427
167398|14427
167397|14427
81141|10524
81141|37060
81141|14427
156758|10524
156758|14427
85985|10524
85985|14427
170812|14427
134794|10524
134794|14427
193303|14427
156757|10524
156757|14427
81933|10524
81933|14427
167417|14427
108235|10524
108235|14427
167409|14427
86051|14427
167380|14427
170813|14427
167390|14427
85991|10524
85991|14427
167384|14427
136300|10524
136300|37060
136300|14427
127449|10524
127449|37060
127449|14427
170814|14427
134115|10524
134115|14427
146007|14427
86057|10524
86057|14427
134795|10524
134795|37060
134795|14427
127452|10524
127452|14427
166789|14427
167414|14427
170840|14427
127448|10524
127448|37060
127448|14427
134468|10524
134468|14427
81931|10524
81931|37060
81931|14427
167415|14427
114033|14427
172968|14427
112889|10524
112889|14427
170841|14427
141828|10524
141828|14427
167387|14427
215161|14427
81943|10524
81943|14427
166792|14427
141812|10524
141812|14427
85981|10524
85981|14427
167413|14427
167389|14427
170842|14427
144558|14427
86019|10524
86019|14427
170843|14427
170839|14427
86041|14427
167381|14427
167406|14427
167412|14427
134195|14427
136333|10524
136333|37060
136333|14427
170838|14427
86053|14427
170837|14427
134222|14427
94239|10524
94239|37060
94239|14427
86055|10524
86055|14427
153518|14427
86043|14427
86035|10524
86035|14427
140129|10524
140129|37060
140129|14427
167418|14427
169807|14427
170833|14427
170834|14427
134196|10524
134196|14427
86045|14427
136318|10524
136318|14427
170835|14427
127446|10524
127446|37060
127446|14427
170836|14427
155007|14427
85797|10524
85797|14427
167385|14427
81935|10524
81935|14427
167423|14427
167407|14427
166791|14427
167411|14427
166794|14427
127451|10524
127451|37060
127451|14427
170832|14427
178207|14427
169739|14427
86029|10524
86029|37060
86029|14427
167402|14427
170831|14427
166793|14427
167404|14427
215160|14427
136443|10524
136443|14427
170830|14427
169809|14427
170821|14427
134469|10524
134469|14427
146008|10524
146008|14427
173981|50513
75460|10524
75460|14427
167420|14427
74167|10524
74167|37060
74167|14427
134197|10524
134197|14427
86039|10524
86039|14427
86033|10524
86033|14427
134199|10524
134199|14427
134200|10524
134200|14427
145732|14427
127447|10524
127447|37060
127447|14427
169894|14427
86031|10524
86031|14427
81941|10524
81941|14427
167392|14427
170820|14427
127450|10524
127450|37060
127450|14427
81939|10524
81939|14427
170819|14427
167421|14427
81929|10524
81929|37060
81929|14427
169808|14427
86047|14427
134103|10524
134103|14427
170818|14427
170817|14427
167422|14427
86027|10524
86027|37060
86027|14427
167386|14427
168556|14427
170816|14427
170815|14427
137740|14427
127454|10524
127454|37060
127454|14427
174185|50513
173982|50513
194373|50513
219562|50513
188944|50513
173979|50513
173980|50513
173983|50513
177487|50513
173984|50513
173985|50513
192757|50513
210179|50513
192761|50513
192760|50513
173986|50513
179082|50513
192759|50513
173977|50513
173978|50513
199554|50513
192758|50513
173989|50513
173976|50513
210182|50513
193453|50513
199349|50513
173988|50513
173987|50513
117921|876
117921|942
117921|943
117921|20123
117921|944
117921|4154
117921|948
117921|1190
117921|50732
117911|876
117911|942
117911|943
117911|20123
117911|944
117911|4154
117911|948
117911|1190
117913|876
117913|942
117913|943
117913|20123
117913|944
117913|4154
117913|1190
117913|50732
149911|942
149911|943
149911|1190
221373|944
221373|1190
174411|876
174411|944
174411|1190
117909|876
117909|942
117909|943
117909|20123
117909|944
117909|4154
117909|948
117909|1190
149901|942
149901|943
149901|944
149901|1190
149912|943
149912|944
149912|1190
139045|876
139045|1190
151554|943
151554|1190
64455|499
64455|683
118489|876
118489|942
118489|943
118489|20123
118489|944
118489|4154
118489|948
118489|1190
117917|876
117917|942
117917|943
117917|20123
117917|944
117917|4154
117917|948
117917|1190
178970|1190
160912|1190
117915|876
117915|942
117915|943
117915|20123
117915|944
117915|1190
117915|50732
132691|876
132691|942
132691|943
132691|1190
132691|50732
141358|876
141358|942
141358|943
141358|944
141358|4154
141358|1190
149910|876
149910|943
149910|944
149910|948
149910|1190
117919|876
117919|942
117919|943
117919|20123
117919|944
117919|1190
125318|876
125318|942
125318|943
125318|20123
125318|944
125318|4154
125318|1190
152401|1190
152403|1190
152404|1190
152402|1190
119209|876
119209|942
119209|943
119209|20123
119209|944
119209|4154
119209|948
119209|1190
151553|876
151553|943
151553|1190
187095|876
187095|944
187095|1190
202728|876
202728|1190
149899|1190
150793|876
150793|943
150793|944
150793|1190
149923|1190
153876|943
153876|1190
174419|876
174419|944
174419|1190
148286|876
148286|943
148286|1190
180600|1190
149924|1190
139262|876
139262|942
139262|943
139262|20123
139262|944
139262|1190
139044|876
139044|942
139044|1190
139044|50732
141627|942
141627|943
141627|1190
141627|50732
226523|1190
195584|1190
200729|1190
159165|876
159165|944
159165|1190
152653|1190
149908|942
149908|943
149908|944
149908|1190
168931|1190
152110|942
152110|1190
149909|876
149909|943
149909|944
149909|948
149909|1190
133730|876
133730|942
133730|943
133730|20123
133730|944
133730|4154
133730|1190
149897|876
149897|942
149897|943
149897|944
149897|1190
149897|50732
174418|876
174418|944
174418|1190
177699|1190
126700|942
126700|943
126700|944
126700|1190
224418|1190
178972|1190
180186|1190
167161|1190
153882|943
153882|1190
165181|1190
149898|942
149898|943
149898|944
149898|1190
180187|1190
153643|876
153643|942
153643|943
153643|20123
153643|944
153643|1190
141621|942
141621|944
141621|1190
141621|50732
178656|1190
149895|942
149895|943
149895|1190
165178|1190
121737|876
121737|942
121737|1190
121737|50732
151552|876
151552|943
151552|1190
138638|876
138638|942
138638|943
138638|20123
138638|944
138638|4154
138638|948
138638|1190
151555|943
151555|1190
162595|943
162595|1190
149905|942
149905|943
149905|944
149905|1190
149907|942
149907|943
149907|944
149907|1190
149896|876
149896|942
149896|943
149896|948
149896|1190
178882|876
178882|944
178882|1190
174416|1190
151548|876
151548|942
151548|1190
151548|50732
118657|876
118657|942
118657|943
118657|20123
118657|944
118657|4154
118657|948
118657|1190
139043|876
139043|942
139043|943
139043|948
139043|1190
141629|942
141629|943
141629|944
141629|1190
141629|50732
165175|1190
141593|876
141593|942
141593|943
141593|944
141593|1190
141593|50732
174414|1190
141592|876
141592|942
141592|943
141592|944
141592|1190
179847|1190
177700|1190
118487|876
118487|942
118487|943
118487|20123
118487|944
118487|4154
118487|948
118487|1190
174417|944
174417|1190
141595|942
141595|943
141595|944
141595|1190
141600|876
141600|942
141600|943
141600|944
141600|1190
138886|876
138886|942
138886|943
138886|20123
138886|944
138886|1190
140809|942
140809|943
140809|944
140809|1190
149906|876
149906|942
149906|943
149906|944
149906|1190
165177|943
165177|1190
141625|1190
142023|1190
149917|1190
162671|943
162671|20123
162671|1190
139572|876
139572|942
139572|943
139572|20123
139572|944
139572|4154
139572|1190
119521|876
119521|942
119521|943
119521|20123
119521|944
119521|4154
119521|948
119521|1190
178657|1190
153878|1190
149218|1190
125092|942
125092|943
125092|944
125092|1190
153883|876
153883|943
153883|1190
149920|943
149920|1190
177701|1190
153881|876
153881|943
153881|1190
153642|942
153642|943
153642|1190
149914|876
149914|943
149914|1190
152786|942
152786|1190
165176|943
165176|1190
140084|876
140084|942
140084|943
140084|20123
140084|944
140084|1190
174322|20123
174322|1190
129827|942
129827|1190
151273|942
151273|1190
151274|942
151274|1190
138883|942
138883|943
138883|20123
138883|944
138883|1190
225653|876
225653|1190
180596|1190
165179|1190
165179|50732
149903|942
149903|943
149903|944
149903|1190
178658|1190
165183|1190
141465|876
141465|943
141465|948
141465|1190
153884|876
153884|943
153884|20123
153884|944
153884|1190
153877|943
153877|1190
138885|876
138885|942
138885|943
138885|20123
138885|944
138885|4154
138885|1190
138884|876
138884|942
138884|943
138884|20123
138884|944
138884|4154
138884|948
138884|1190
165180|1190
195114|876
195114|944
195114|1190
122103|876
122103|942
122103|943
122103|20123
122103|944
122103|1190
174415|1190
143771|876
143771|943
143771|944
143771|1190
202094|876
202094|944
202094|1190
149913|876
149913|943
149913|1190
194838|876
194838|1190
125935|942
125935|943
125935|944
125935|1190
141594|876
141594|942
141594|943
141594|944
141594|1190
141604|876
141604|943
141604|1190
149904|876
149904|942
149904|943
149904|944
149904|1190
215055|1190
144746|943
144746|1190
149900|876
149900|942
149900|943
149900|944
149900|1190
138636|876
138636|942
138636|943
138636|20123
138636|944
138636|4154
138636|948
138636|1190
140045|942
140045|20123
140045|944
140045|1190
141626|876
141626|942
141626|943
141626|1190
141626|50732
141603|876
141603|943
141603|1190
174409|944
174409|1190
165182|1190
153880|876
153880|20123
153880|1190
162597|876
162597|20123
162597|944
162597|948
162597|1190
139042|876
139042|942
139042|943
139042|948
139042|1190
142022|876
142022|942
142022|1190
142022|50732
180595|876
180595|944
180595|1190
149922|876
149922|944
149922|948
149922|1190
165184|1190
214709|1190
212908|1190
147900|876
147900|942
147900|943
147900|944
147900|948
147900|1190
226921|1190
141179|876
141179|942
141179|1190
141179|50732
160738|1190
141624|876
141624|942
141624|943
141624|20123
141624|944
141624|948
141624|1190
141624|50732
151276|876
151276|942
151276|944
151276|1190
180458|876
180458|944
180458|1190
141605|876
141605|942
141605|943
141605|944
141605|1190
135879|876
135879|942
135879|943
135879|20123
135879|944
135879|1190
178971|1190
141601|876
141601|942
141601|943
141601|944
141601|948
141601|1190
174408|876
174408|944
174408|1190
129826|876
129826|942
129826|943
129826|20123
129826|944
129826|4154
129826|948
129826|1190
149296|876
149296|943
149296|944
149296|1190
141628|876
141628|942
141628|943
141628|944
141628|1190
162670|1190
153879|876
153879|948
153879|1190
153879|50732
149902|942
149902|943
149902|944
149902|1190
141602|876
141602|943
141602|1190
189219|1653
142021|876
142021|942
142021|943
142021|944
142021|1190
142021|50732
141599|942
141599|943
141599|944
141599|1190
153535|942
153535|1190
197452|876
197452|1190
174412|876
174412|942
174412|20123
174412|944
174412|1190
172124|4488
172124|38307
172124|4492
172124|13557
172124|6070
22881|683
162596|876
162596|944
162596|1190
162596|50732
149915|943
149915|1190
152654|942
152654|943
152654|1190
182756|876
182756|944
182756|1190
139041|876
139041|942
139041|943
139041|944
139041|948
139041|1190
139041|50732
141597|876
141597|942
141597|943
141597|944
141597|1190
119321|876
119321|942
119321|943
119321|20123
119321|944
119321|4154
119321|948
119321|1190
145119|943
145119|1190
182757|876
182757|1190
174410|876
174410|944
174410|1190
146158|4488
146158|38307
146158|4492
146158|13557
146158|4493
146158|6070
173531|4488
173531|4492
173531|6070
173528|4492
173528|6070
146159|4488
146159|38307
146159|4492
146159|13557
146159|4493
146159|6070
151152|4488
151152|38307
151152|4492
151152|13557
151152|6070
173940|4492
173940|6070
174003|4492
174003|4493
174003|6070
174153|4488
174153|38307
174153|13557
174153|6070
146157|4488
146157|38307
146157|4492
146157|13557
146157|4493
146157|6070
146156|4488
146156|38307
146156|4492
146156|13557
146156|4493
146156|6070
228691|4493
228691|6070
174147|4488
174147|38307
174147|13557
174147|4493
174147|6070
170152|4488
170152|4493
170152|6070
173936|38307
173936|4492
173936|13557
173936|6070
174149|4493
174149|6070
174150|4488
174150|6070
170254|4488
170254|4492
170254|4493
170254|6070
174148|4493
174148|6070
173890|4488
173890|4492
173890|4493
173890|6070
174120|4488
174120|4492
174120|4493
174120|6070
151146|4488
151146|38307
151146|4492
151146|13557
151146|6070
204047|4488
204047|4493
204047|6070
151148|4488
151148|38307
151148|4492
151148|13557
151148|4493
151148|6070
151151|4488
151151|38307
151151|4492
151151|13557
151151|6070
151153|4488
151153|38307
151153|4492
151153|13557
151153|6070
151154|4488
151154|38307
151154|4492
151154|13557
151154|6070
151155|4488
151155|38307
151155|4492
151155|13557
151155|6070
151145|38307
151145|4492
151145|13557
151145|4493
151145|6070
230995|4493
230995|6070
230996|6070
173537|4488
173537|4492
173537|4493
173537|6070
228690|4493
228690|6070
173527|6070
151156|4488
151156|4492
151156|4493
151156|6070
173529|6070
172316|4492
172316|6070
146736|4488
146736|38307
146736|4492
146736|13557
146736|6070
173733|4492
173733|6070
174154|4488
174154|6070
174145|4493
174145|6070
181947|4493
181947|6070
173530|4492
173530|6070
172067|4492
172067|6070
172089|4492
172089|6070
194969|4488
194969|4493
194969|6070
169813|4492
169813|6070
172052|4492
172052|6070
173939|4492
173939|6070
172058|4492
172058|6070
172066|4492
172066|6070
174155|4488
174155|6070
151143|4488
151143|38307
151143|4492
151143|13557
151143|4493
151143|6070
21954|52072
174156|4488
174156|38307
174156|13557
174156|6070
174157|4488
174157|38307
174157|13557
174157|6070
173937|4492
173937|6070
171967|4492
171967|6070
173892|4492
173892|6070
173893|6070
169779|4488
169779|4492
169779|6070
173533|4492
173533|6070
228689|4493
228689|6070
229713|6070
151149|38307
151149|4492
151149|13557
151149|4493
151149|6070
170070|4488
170070|38307
170070|4492
170070|13557
170070|4493
170070|6070
229715|6070
229710|6070
229711|6070
229712|6070
229714|6070
170981|4492
170981|6070
204046|4488
204046|4493
204046|6070
227745|6070
170248|4492
170248|6070
229500|6070
209381|6070
172091|4492
172091|6070
220531|4488
220531|4492
220531|4493
220531|6070
173891|4488
173891|4492
173891|4493
173891|6070
220530|6070
33945|52072
152567|52072
97435|52072
151147|4488
151147|38307
151147|4492
151147|13557
151147|4493
151147|6070
174158|4493
174158|6070
230034|4493
230034|6070
146735|4488
146735|38307
146735|4492
146735|13557
146735|6070
58443|52072
174159|4488
174159|4492
174159|4493
174159|6070
173535|6070
223796|6070
151150|4488
151150|38307
151150|4492
151150|13557
151150|4493
151150|6070
172069|4488
172069|4492
172069|4493
172069|6070
173536|4488
173536|4492
173536|4493
173536|6070
174152|4488
174152|38307
174152|13557
174152|4493
174152|6070
228692|6070
151144|4488
151144|38307
151144|4492
151144|13557
151144|4493
151144|6070
228693|4493
228693|6070
17706|52072
22726|52072
152569|52072
152571|52072
152565|52072
152553|52072
17703|52072
152570|52072
152572|52072
76836|52072
152558|52072
152559|52072
152555|52072
152550|52072
33949|52072
152547|52072
152568|52072
97433|52072
152549|52072
152562|52072
160722|52072
33509|52072
152564|52072
22727|52072
22728|52072
152554|52072
58561|52072
22653|52072
152552|52072
152551|52072
152548|52072
152560|52072
152561|52072
152557|52072
152563|52072
152566|52072
132780|52072
32779|52072
152556|52072
85|498
85|499
85|492
85|555
85|984
85|501
85|986
85|502
85|683
85|685
93639|683
93637|683
8997|17073
8997|683
10697|499
10697|986
10697|683
44981|499
44981|683
23647|499
23647|683
180385|683
180386|499
180386|683
130361|499
130361|683
17538|17073
17538|683
9699|499
9699|683
4799|498
4799|499
4799|492
4799|502
4799|683
149421|17073
149421|683
20645|499
20645|683
23473|499
23473|683
64461|499
64461|683
10699|499
10699|986
10699|683
23006|17073
23006|683
136281|499
136281|683
66541|683
17310|499
17310|683
23081|17073
23081|683
15081|499
15081|683
22896|683
23008|683
149422|17073
149422|683
34075|499
34075|683
139847|499
139847|683
77433|683
215601|683
93635|683
15365|499
15365|683
12676|498
12676|499
12676|683
57881|499
57881|683
62631|683
225053|683
1902|498
1902|499
1902|683
17537|683
34114|499
34114|683
77437|683
10791|499
10791|683
31825|499
31825|683
95091|683
15757|499
15757|683
24486|499
24486|683
63209|499
63209|683
23220|499
23220|683
4223|499
4223|501
4223|502
4223|683
26933|499
26933|683
16999|499
16999|683
30924|499
30924|683
16952|499
16952|683
62129|683
63793|683
7738|499
7738|492
7738|683
22922|683
17535|17073
17535|683
48839|499
48839|683
20274|17073
20274|683
65141|499
65141|683
16164|17073
16164|683
23569|499
23569|683
16304|499
16304|492
16304|683
2039|498
2039|499
2039|683
23223|499
23223|683
23055|499
23055|683
20894|499
20894|683
98655|499
98655|683
2792|498
2792|499
2792|683
23155|683
34115|683
23053|499
23053|683
1903|498
1903|499
1903|683
1903|685
65135|499
65135|683
62775|499
62775|683
2672|498
2672|499
2672|683
22898|683
22988|499
22988|683
22880|499
22880|683
15039|499
15039|492
15039|683
60107|499
60107|683
1694|498
1694|499
1694|555
1694|501
1694|502
1694|683
12563|499
12563|492
12563|683
62635|499
62635|683
149423|683
147893|683
21365|499
21365|683
3495|498
3495|499
3495|492
3495|487
3495|502
3495|683
15074|499
15074|683
15073|499
15073|683
23052|499
23052|683
63211|683
93633|683
57873|499
57873|683
62637|683
31829|683
23080|683
2423|498
2423|499
2423|501
2423|986
2423|683
8495|499
8495|683
31828|683
3152|498
3152|499
3152|683
3152|685
23056|683
22996|499
22996|683
23152|683
3178|498
3178|499
3178|683
14032|498
14032|499
14032|492
14032|683
22874|499
22874|502
22874|683
22874|685
22248|499
22248|683
22876|499
22876|683
7608|499
7608|683
17544|17073
17544|683
8497|499
8497|683
3438|499
3438|683
65139|499
65139|683
9244|499
9244|683
62639|683
62641|683
57879|499
57879|683
3179|499
3179|683
34172|499
34172|683
56689|683
20277|683
100273|683
66547|683
48837|683
66549|683
67281|683
67283|683
66543|683
33736|499
33736|502
33736|683
64447|683
37929|499
37929|683
57871|499
57871|683
7310|499
7310|683
16165|17073
16165|683
23083|683
23830|499
23830|683
103209|499
103209|683
307|498
307|499
307|492
307|555
307|986
307|502
307|683
153758|683
809|498
809|499
809|683
22648|499
22648|683
728|498
728|499
728|683
54685|683
16974|17073
16974|683
23054|499
23054|683
64457|683
95093|683
64453|499
64453|683
17298|499
17298|683
23150|683
62643|683
2535|498
2535|499
2535|986
2535|683
64449|683
18056|499
18056|683
22247|499
22247|683
22884|683
23149|683
15362|499
15362|683
14082|498
14082|499
14082|683
95095|683
17619|17073
17619|683
67285|683
22872|499
22872|502
22872|683
23475|498
23475|499
23475|492
23475|683
127264|499
127264|683
127263|499
127263|683
57883|498
57883|499
57883|683
2455|498
2455|499
2455|501
2455|683
2455|685
2766|499
2766|683
63791|499
63791|683
60105|683
22920|499
22920|683
93629|683
64459|499
64459|683
23221|683
57875|499
57875|683
8760|499
8760|683
22873|499
22873|502
22873|683
27251|499
27251|683
31831|499
31831|683
56693|683
7571|498
7571|499
7571|986
7571|683
4775|498
4775|499
4775|986
4775|683
1900|498
1900|499
1900|683
12464|499
12464|683
12465|499
12465|683
109567|499
109567|683
23139|499
23139|683
109569|683
134165|683
93631|683
23156|17073
23156|683
15179|17073
15179|683
22000|499
22000|683
23477|499
23477|683
24487|499
24487|683
23424|498
