id|first_name|last_name|anime_list|pictures|value
2341|Roujuurou|Otoribashi|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/15/40966.jpg,https://cdn.myanimelist.net/images/characters/6/45937.jpg,https://cdn.myanimelist.net/images/characters/14/57260.jpg,https://cdn.myanimelist.net/images/characters/10/94490.jpg|100
575|Yasutora|Sado|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/6/33259.jpg,https://cdn.myanimelist.net/images/characters/8/91746.jpg,https://cdn.myanimelist.net/images/characters/14/98853.jpg,https://cdn.myanimelist.net/images/characters/3/101777.jpg,https://cdn.myanimelist.net/images/characters/10/101778.jpg,https://cdn.myanimelist.net/images/characters/5/102738.jpg,https://cdn.myanimelist.net/images/characters/2/102739.jpg,https://cdn.myanimelist.net/images/characters/13/139491.jpg|486
847|Tatsuya|Kimura|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/10/44601.jpg,https://cdn.myanimelist.net/images/characters/16/141575.jpg,https://cdn.myanimelist.net/images/characters/3/275198.jpg,https://cdn.myanimelist.net/images/characters/4/275199.jpg|362
1158|Hiyori|Sarugaki|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/14/23340.jpg,https://cdn.myanimelist.net/images/characters/14/30331.jpg,https://cdn.myanimelist.net/images/characters/3/59963.jpg,https://cdn.myanimelist.net/images/characters/4/72982.jpg,https://cdn.myanimelist.net/images/characters/6/76238.jpg,https://cdn.myanimelist.net/images/characters/14/82332.jpg,https://cdn.myanimelist.net/images/characters/4/94491.jpg,https://cdn.myanimelist.net/images/characters/6/99536.jpg|348
908|Yoruichi|Shihouin|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/14/33266.jpg,https://cdn.myanimelist.net/images/characters/12/58974.jpg,https://cdn.myanimelist.net/images/characters/3/68629.jpg,https://cdn.myanimelist.net/images/characters/13/70977.jpg,https://cdn.myanimelist.net/images/characters/9/84351.jpg,https://cdn.myanimelist.net/images/characters/7/86690.jpg,https://cdn.myanimelist.net/images/characters/6/302961.jpg,https://cdn.myanimelist.net/images/characters/8/302962.jpg,https://cdn.myanimelist.net/images/characters/14/386727.jpg,https://cdn.myanimelist.net/images/characters/11/407810.jpg|648
74361|Senjumaru|Shutara|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/7/187403.jpg,https://cdn.myanimelist.net/images/characters/10/495172.jpg|146
905|Soi Fon|""|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/11/33226.jpg,https://cdn.myanimelist.net/images/characters/12/65818.jpg,https://cdn.myanimelist.net/images/characters/16/72044.jpg,https://cdn.myanimelist.net/images/characters/14/76136.jpg,https://cdn.myanimelist.net/images/characters/3/80402.jpg,https://cdn.myanimelist.net/images/characters/3/93372.jpg,https://cdn.myanimelist.net/images/characters/15/141509.jpg,https://cdn.myanimelist.net/images/characters/12/396650.jpg|490
103963|Gremmy|Thoumeaux|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/13/240781.jpg,https://cdn.myanimelist.net/images/characters/4/245571.jpg,https://cdn.myanimelist.net/images/characters/14/245647.jpg|218
2682|Juushirou|Ukitake|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/10/33250.jpg,https://cdn.myanimelist.net/images/characters/2/33251.jpg,https://cdn.myanimelist.net/images/characters/4/51359.jpg,https://cdn.myanimelist.net/images/characters/7/78879.jpg,https://cdn.myanimelist.net/images/characters/12/85354.jpg,https://cdn.myanimelist.net/images/characters/4/117637.jpg|463
210|Kisuke|Urahara|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/3/30179.jpg,https://cdn.myanimelist.net/images/characters/15/101835.jpg,https://cdn.myanimelist.net/images/characters/2/134105.jpg,https://cdn.myanimelist.net/images/characters/14/149489.jpg,https://cdn.myanimelist.net/images/characters/15/149491.jpg,https://cdn.myanimelist.net/images/characters/15/159959.jpg,https://cdn.myanimelist.net/images/characters/15/159961.jpg,https://cdn.myanimelist.net/images/characters/16/396634.jpg|722
2345|Hachigen|Ushouda|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/5/40507.jpg,https://cdn.myanimelist.net/images/characters/11/94494.jpg|90
114963|Gerard|Valkyrie|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/15/261759.jpg|69
114965|Nianzol|Weizol|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/9/261761.jpg|15
2343|Lisa|Yadoumaru|Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/10/40508.jpg,https://cdn.myanimelist.net/images/characters/15/45939.jpg,https://cdn.myanimelist.net/images/characters/3/57258.jpg,https://cdn.myanimelist.net/images/characters/9/79120.jpg,https://cdn.myanimelist.net/images/characters/9/96190.jpg|249
68537|Yhwach|""|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/15/177519.jpg,https://cdn.myanimelist.net/images/characters/13/183489.jpg,https://cdn.myanimelist.net/images/characters/15/183491.jpg,https://cdn.myanimelist.net/images/characters/4/183493.jpg,https://cdn.myanimelist.net/images/characters/2/183495.jpg,https://cdn.myanimelist.net/images/characters/4/187951.jpg,https://cdn.myanimelist.net/images/characters/8/238573.jpg,https://cdn.myanimelist.net/images/characters/5/290593.jpg,https://cdn.myanimelist.net/images/characters/8/396645.jpg|407
909|Kenpachi|Zaraki|Bleach: Sennen Kessen-hen,Bleach: Sennen Kessen-hen - Ketsubetsu-tan|https://cdn.myanimelist.net/images/characters/13/31753.jpg,https://cdn.myanimelist.net/images/characters/14/60069.jpg,https://cdn.myanimelist.net/images/characters/14/72061.jpg,https://cdn.myanimelist.net/images/characters/11/81673.jpg,https://cdn.myanimelist.net/images/characters/11/100471.jpg,https://cdn.myanimelist.net/images/characters/14/146963.jpg,https://cdn.myanimelist.net/images/characters/8/150265.jpg,https://cdn.myanimelist.net/images/characters/4/159975.jpg,https://cdn.myanimelist.net/images/characters/13/396633.jpg|726
207|Tooru|Honda|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/9/31133.jpg,https://cdn.myanimelist.net/images/characters/16/59917.jpg,https://cdn.myanimelist.net/images/characters/2/101566.jpg,https://cdn.myanimelist.net/images/characters/9/108260.jpg,https://cdn.myanimelist.net/images/characters/6/112723.jpg,https://cdn.myanimelist.net/images/characters/15/112724.jpg,https://cdn.myanimelist.net/images/characters/8/368322.jpg,https://cdn.myanimelist.net/images/characters/10/368323.jpg,https://cdn.myanimelist.net/images/characters/14/378748.jpg,https://cdn.myanimelist.net/images/characters/12/380244.jpg,https://cdn.myanimelist.net/images/characters/9/381628.jpg,https://cdn.myanimelist.net/images/characters/2/384113.jpg,https://cdn.myanimelist.net/images/characters/15/400000.jpg,https://cdn.myanimelist.net/images/characters/8/413330.jpg,https://cdn.myanimelist.net/images/characters/14/511014.jpg|705
209|Kyou|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/2/59122.jpg,https://cdn.myanimelist.net/images/characters/9/101567.jpg,https://cdn.myanimelist.net/images/characters/7/102158.jpg,https://cdn.myanimelist.net/images/characters/14/116186.jpg,https://cdn.myanimelist.net/images/characters/12/116187.jpg,https://cdn.myanimelist.net/images/characters/16/139279.jpg,https://cdn.myanimelist.net/images/characters/5/380095.jpg,https://cdn.myanimelist.net/images/characters/5/381630.jpg,https://cdn.myanimelist.net/images/characters/15/384111.jpg,https://cdn.myanimelist.net/images/characters/3/402837.jpg,https://cdn.myanimelist.net/images/characters/14/408982.jpg,https://cdn.myanimelist.net/images/characters/11/413334.jpg,https://cdn.myanimelist.net/images/characters/3/413951.jpg,https://cdn.myanimelist.net/images/characters/7/477562.jpg|734
134982|Prostitute|""|Monster|https://cdn.myanimelist.net/images/characters/7/294136.jpg|39
11080|Julius|Reichwein|Monster|https://cdn.myanimelist.net/images/characters/14/28592.jpg,https://cdn.myanimelist.net/images/characters/7/288464.jpg,https://cdn.myanimelist.net/images/characters/12/288468.jpg|304
208|Yuki|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/15/31106.jpg,https://cdn.myanimelist.net/images/characters/10/47921.jpg,https://cdn.myanimelist.net/images/characters/3/59591.jpg,https://cdn.myanimelist.net/images/characters/16/243387.jpg,https://cdn.myanimelist.net/images/characters/9/381629.jpg,https://cdn.myanimelist.net/images/characters/8/384112.jpg,https://cdn.myanimelist.net/images/characters/10/399236.jpg,https://cdn.myanimelist.net/images/characters/12/400001.jpg,https://cdn.myanimelist.net/images/characters/5/408983.jpg,https://cdn.myanimelist.net/images/characters/13/413335.jpg,https://cdn.myanimelist.net/images/characters/12/413949.jpg,https://cdn.myanimelist.net/images/characters/9/414474.jpg,https://cdn.myanimelist.net/images/characters/10/417954.jpg,https://cdn.myanimelist.net/images/characters/4/420269.jpg|616
184614|Ayame and Yuki's Mother|""|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/13/417965.jpg|15
204569|God|""|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/2/461268.jpg|15
15870|Megumi|Hanajima|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/10/52299.jpg,https://cdn.myanimelist.net/images/characters/3/419319.jpg|189
376|Saki|Hanajima|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/13/44867.jpg,https://cdn.myanimelist.net/images/characters/16/116047.jpg,https://cdn.myanimelist.net/images/characters/8/116048.jpg,https://cdn.myanimelist.net/images/characters/6/381639.jpg,https://cdn.myanimelist.net/images/characters/4/387590.jpg,https://cdn.myanimelist.net/images/characters/10/400003.jpg,https://cdn.myanimelist.net/images/characters/14/401128.jpg|503
9754|Kyouko|Honda|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/4/52300.jpg,https://cdn.myanimelist.net/images/characters/9/381640.jpg,https://cdn.myanimelist.net/images/characters/4/400004.jpg,https://cdn.myanimelist.net/images/characters/9/401208.jpg|384
6571|Machi|Kuragi|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/15/37951.jpg,https://cdn.myanimelist.net/images/characters/10/116049.jpg,https://cdn.myanimelist.net/images/characters/9/401163.jpg,https://cdn.myanimelist.net/images/characters/12/403081.jpg,https://cdn.myanimelist.net/images/characters/6/412754.jpg,https://cdn.myanimelist.net/images/characters/7/419508.jpg|376
13956|Mine|Kuramae|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/7/59757.jpg,https://cdn.myanimelist.net/images/characters/3/406115.jpg|39
184607|Kyou's Father|""|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/10/492113.jpg|15
4957|Kakeru|Manabe|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/6/37952.jpg,https://cdn.myanimelist.net/images/characters/2/402889.jpg,https://cdn.myanimelist.net/images/characters/3/403080.jpg,https://cdn.myanimelist.net/images/characters/7/410591.jpg|302
9759|Mitsuru|""|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/7/58772.jpg,https://cdn.myanimelist.net/images/characters/14/102810.jpg,https://cdn.myanimelist.net/images/characters/5/402896.jpg|55
6573|Naohito|Sakuragi|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/7/59608.jpg,https://cdn.myanimelist.net/images/characters/10/412757.jpg,https://cdn.myanimelist.net/images/characters/14/412758.jpg,https://cdn.myanimelist.net/images/characters/14/413220.jpg,https://cdn.myanimelist.net/images/characters/9/414943.jpg|15
27831|Mayuko|Shiraki|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/9/77785.jpg,https://cdn.myanimelist.net/images/characters/5/401197.jpg,https://cdn.myanimelist.net/images/characters/12/414985.jpg,https://cdn.myanimelist.net/images/characters/6/417539.jpg|69
370|Ayame|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/13/31135.jpg,https://cdn.myanimelist.net/images/characters/12/381636.jpg,https://cdn.myanimelist.net/images/characters/7/401200.jpg,https://cdn.myanimelist.net/images/characters/13/410546.jpg|513
133836|Hajime|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/4/357529.jpg|39
369|Hatsuharu|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/3/31130.jpg,https://cdn.myanimelist.net/images/characters/15/381635.jpg,https://cdn.myanimelist.net/images/characters/6/386935.jpg,https://cdn.myanimelist.net/images/characters/8/402893.jpg,https://cdn.myanimelist.net/images/characters/6/405419.jpg,https://cdn.myanimelist.net/images/characters/11/413332.jpg,https://cdn.myanimelist.net/images/characters/14/437395.jpg,https://cdn.myanimelist.net/images/characters/12/449500.jpg|583
368|Hatori|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/3/37358.jpg,https://cdn.myanimelist.net/images/characters/5/381634.jpg,https://cdn.myanimelist.net/images/characters/9/401379.jpg,https://cdn.myanimelist.net/images/characters/5/405669.jpg,https://cdn.myanimelist.net/images/characters/3/410554.jpg,https://cdn.myanimelist.net/images/characters/11/414475.jpg,https://cdn.myanimelist.net/images/characters/14/510623.jpg|509
366|Kagura|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/10/31510.jpg,https://cdn.myanimelist.net/images/characters/11/381632.jpg,https://cdn.myanimelist.net/images/characters/6/383244.jpg,https://cdn.myanimelist.net/images/characters/3/401198.jpg,https://cdn.myanimelist.net/images/characters/9/405673.jpg,https://cdn.myanimelist.net/images/characters/14/409895.jpg,https://cdn.myanimelist.net/images/characters/6/412759.jpg,https://cdn.myanimelist.net/images/characters/8/413950.jpg|316
367|Momiji|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/13/31131.jpg,https://cdn.myanimelist.net/images/characters/14/116184.jpg,https://cdn.myanimelist.net/images/characters/16/244081.jpg,https://cdn.myanimelist.net/images/characters/16/381633.jpg,https://cdn.myanimelist.net/images/characters/3/400501.jpg,https://cdn.myanimelist.net/images/characters/2/441616.jpg,https://cdn.myanimelist.net/images/characters/3/449501.jpg|565
371|Kisa|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/14/31566.jpg,https://cdn.myanimelist.net/images/characters/5/382726.jpg,https://cdn.myanimelist.net/images/characters/13/410557.jpg|391
377|Kazuma|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/11/276342.jpg,https://cdn.myanimelist.net/images/characters/10/400499.jpg,https://cdn.myanimelist.net/images/characters/14/401696.jpg|238
374|Akito|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/9/52301.jpg,https://cdn.myanimelist.net/images/characters/6/141635.jpg,https://cdn.myanimelist.net/images/characters/13/381637.jpg,https://cdn.myanimelist.net/images/characters/10/402894.jpg,https://cdn.myanimelist.net/images/characters/8/410560.jpg|422
4644|Kureno|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/14/37954.jpg,https://cdn.myanimelist.net/images/characters/7/59590.jpg,https://cdn.myanimelist.net/images/characters/4/108429.jpg,https://cdn.myanimelist.net/images/characters/4/407363.jpg,https://cdn.myanimelist.net/images/characters/2/407367.jpg,https://cdn.myanimelist.net/images/characters/7/413153.jpg|312
3892|Isuzu|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/13/37953.jpg,https://cdn.myanimelist.net/images/characters/3/59828.jpg,https://cdn.myanimelist.net/images/characters/8/71056.jpg,https://cdn.myanimelist.net/images/characters/14/126213.jpg,https://cdn.myanimelist.net/images/characters/8/401168.jpg,https://cdn.myanimelist.net/images/characters/6/401698.jpg,https://cdn.myanimelist.net/images/characters/4/416791.jpg,https://cdn.myanimelist.net/images/characters/15/442538.jpg,https://cdn.myanimelist.net/images/characters/16/442539.jpg,https://cdn.myanimelist.net/images/characters/14/449502.jpg|479
373|Ritsu|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/12/52801.jpg,https://cdn.myanimelist.net/images/characters/11/86974.jpg,https://cdn.myanimelist.net/images/characters/7/382725.jpg,https://cdn.myanimelist.net/images/characters/4/385605.jpg,https://cdn.myanimelist.net/images/characters/10/410556.jpg|262
206|Shigure|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/11/31132.jpg,https://cdn.myanimelist.net/images/characters/14/381631.jpg,https://cdn.myanimelist.net/images/characters/12/388998.jpg,https://cdn.myanimelist.net/images/characters/12/400002.jpg,https://cdn.myanimelist.net/images/characters/5/402891.jpg,https://cdn.myanimelist.net/images/characters/4/405668.jpg,https://cdn.myanimelist.net/images/characters/7/413331.jpg,https://cdn.myanimelist.net/images/characters/14/483292.jpg,https://cdn.myanimelist.net/images/characters/15/510622.jpg|551
9755|Ren|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/12/17312.jpg,https://cdn.myanimelist.net/images/characters/3/17313.jpg,https://cdn.myanimelist.net/images/characters/9/114178.jpg,https://cdn.myanimelist.net/images/characters/7/402892.jpg|55
372|Hiro|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/2/31511.jpg,https://cdn.myanimelist.net/images/characters/13/382727.jpg,https://cdn.myanimelist.net/images/characters/13/410558.jpg,https://cdn.myanimelist.net/images/characters/13/417967.jpg|251
194137|Akira|Souma|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/9/446459.jpg,https://cdn.myanimelist.net/images/characters/9/459298.jpg|15
215702|Tooru&#039;s Grandfather|""|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/4/485009.jpg|15
6572|Kimi|Toudou|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/16/59607.jpg,https://cdn.myanimelist.net/images/characters/9/412755.jpg,https://cdn.myanimelist.net/images/characters/10/412756.jpg,https://cdn.myanimelist.net/images/characters/4/417546.jpg|39
375|Arisa|Uotani|Fruits Basket: The Final|https://cdn.myanimelist.net/images/characters/8/52302.jpg,https://cdn.myanimelist.net/images/characters/13/239975.jpg,https://cdn.myanimelist.net/images/characters/9/381638.jpg,https://cdn.myanimelist.net/images/characters/5/400005.jpg,https://cdn.myanimelist.net/images/characters/16/405667.jpg,https://cdn.myanimelist.net/images/characters/13/410559.jpg|380
15|Ippo|Makunouchi|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/3/32677.jpg,https://cdn.myanimelist.net/images/characters/11/32678.jpg,https://cdn.myanimelist.net/images/characters/14/32818.jpg,https://cdn.myanimelist.net/images/characters/16/74142.jpg,https://cdn.myanimelist.net/images/characters/4/79773.jpg,https://cdn.myanimelist.net/images/characters/9/250939.jpg,https://cdn.myanimelist.net/images/characters/8/250941.jpg,https://cdn.myanimelist.net/images/characters/13/250943.jpg,https://cdn.myanimelist.net/images/characters/9/315769.jpg|672
224569|Hitori's Fan #2|""|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/6/502074.jpg|28
218547|Seika|Ijichi|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/6/490794.jpg,https://cdn.myanimelist.net/images/characters/6/491306.jpg,https://cdn.myanimelist.net/images/characters/2/510148.jpg|402
25666|Housen|""|Gintama.,Gintama|https://cdn.myanimelist.net/images/characters/14/63197.jpg,https://cdn.myanimelist.net/images/characters/12/71197.jpg,https://cdn.myanimelist.net/images/characters/15/118198.jpg,https://cdn.myanimelist.net/images/characters/16/118199.jpg,https://cdn.myanimelist.net/images/characters/9/118200.jpg,https://cdn.myanimelist.net/images/characters/16/118201.jpg,https://cdn.myanimelist.net/images/characters/10/118202.jpg|15
1533|Kotarou|Katsura|Gintama°,Gintama',Gintama: The Final,Gintama': Enchousen,Gintama.,Gintama,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen|https://cdn.myanimelist.net/images/characters/11/30271.jpg,https://cdn.myanimelist.net/images/characters/3/30303.jpg,https://cdn.myanimelist.net/images/characters/9/72690.jpg,https://cdn.myanimelist.net/images/characters/11/83895.jpg,https://cdn.myanimelist.net/images/characters/13/83896.jpg,https://cdn.myanimelist.net/images/characters/11/111577.jpg,https://cdn.myanimelist.net/images/characters/6/111591.jpg,https://cdn.myanimelist.net/images/characters/12/113406.jpg|689
206282|Shima|Iwashita|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/10/496317.jpg|20
222760|Music Store Clerk|""|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/4/498278.jpg|15
222759|Music Store Manager|""|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/11/498277.jpg|22
219766|PA-san|""|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/2/492574.jpg,https://cdn.myanimelist.net/images/characters/3/502200.jpg|405
206281|Eliza|Shimizu|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/3/496316.jpg|90
221472|Ginjirou|Yoshida|Bocchi the Rock!|https://cdn.myanimelist.net/images/characters/10/500625.jpg,https://cdn.myanimelist.net/images/characters/6/500635.jpg|20
314|Takenori|Akagi|The First Slam Dunk|https://cdn.myanimelist.net/images/characters/9/47096.jpg,https://cdn.myanimelist.net/images/characters/13/292301.jpg,https://cdn.myanimelist.net/images/characters/6/512342.jpg|355
313|Hisashi|Mitsui|The First Slam Dunk|https://cdn.myanimelist.net/images/characters/10/79369.jpg,https://cdn.myanimelist.net/images/characters/10/95008.jpg,https://cdn.myanimelist.net/images/characters/10/203181.jpg,https://cdn.myanimelist.net/images/characters/9/204435.jpg,https://cdn.myanimelist.net/images/characters/3/339913.jpg,https://cdn.myanimelist.net/images/characters/7/512341.jpg|492
312|Ryouta|Miyagi|The First Slam Dunk|https://cdn.myanimelist.net/images/characters/15/47092.jpg,https://cdn.myanimelist.net/images/characters/3/58146.jpg,https://cdn.myanimelist.net/images/characters/5/103764.jpg,https://cdn.myanimelist.net/images/characters/2/103766.jpg,https://cdn.myanimelist.net/images/characters/5/300977.jpg,https://cdn.myanimelist.net/images/characters/9/378884.jpg,https://cdn.myanimelist.net/images/characters/14/512340.jpg|463
152271|Gilbert|Bougainvillea|Violet Evergarden Movie,Violet Evergarden|https://cdn.myanimelist.net/images/characters/3/333314.jpg,https://cdn.myanimelist.net/images/characters/4/348739.jpg,https://cdn.myanimelist.net/images/characters/15/356790.jpg,https://cdn.myanimelist.net/images/characters/7/409286.jpg,https://cdn.myanimelist.net/images/characters/8/492965.jpg|480
148558|Pakuyasa|""|Gintama.|https://cdn.myanimelist.net/images/characters/11/322958.jpg|100
845|Mamoru|Takamura|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/3/36413.jpg,https://cdn.myanimelist.net/images/characters/13/70385.jpg,https://cdn.myanimelist.net/images/characters/12/72273.jpg,https://cdn.myanimelist.net/images/characters/15/76151.jpg,https://cdn.myanimelist.net/images/characters/5/77418.jpg,https://cdn.myanimelist.net/images/characters/7/228513.jpg,https://cdn.myanimelist.net/images/characters/11/229035.jpg,https://cdn.myanimelist.net/images/characters/13/229037.jpg|667
19486|Leif|Erikson|Vinland Saga Season 2,Vinland Saga|https://cdn.myanimelist.net/images/characters/5/326240.jpg,https://cdn.myanimelist.net/images/characters/3/384570.jpg,https://cdn.myanimelist.net/images/characters/3/503396.jpg|277
139246|Kouka|""|Gintama.,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen|https://cdn.myanimelist.net/images/characters/7/303989.jpg,https://cdn.myanimelist.net/images/characters/7/320205.jpg,https://cdn.myanimelist.net/images/characters/14/324439.jpg|208
30130|Commentator|""|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/6/79222.jpg|122
5177|Eiji|Date|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/2/58606.jpg,https://cdn.myanimelist.net/images/characters/2/275002.jpg,https://cdn.myanimelist.net/images/characters/6/275200.jpg|297
51821|Aiko|Date|Hajime no Ippo,Hajime no Ippo: New Challenger|https://cdn.myanimelist.net/images/characters/5/141989.jpg|32
80491|Shouya|Ishida|Koe no Katachi,Koe no Katachi|https://cdn.myanimelist.net/images/characters/9/226983.jpg,https://cdn.myanimelist.net/images/characters/14/226987.jpg,https://cdn.myanimelist.net/images/characters/3/226991.jpg,https://cdn.myanimelist.net/images/characters/6/242303.jpg,https://cdn.myanimelist.net/images/characters/9/242305.jpg,https://cdn.myanimelist.net/images/characters/2/242307.jpg,https://cdn.myanimelist.net/images/characters/13/250215.jpg,https://cdn.myanimelist.net/images/characters/16/250217.jpg,https://cdn.myanimelist.net/images/characters/8/302316.jpg,https://cdn.myanimelist.net/images/characters/7/305728.jpg,https://cdn.myanimelist.net/images/characters/15/324735.jpg,https://cdn.myanimelist.net/images/characters/7/337960.jpg,https://cdn.myanimelist.net/images/characters/6/355819.jpg|698
80243|Shouko|Nishimiya|Koe no Katachi,Koe no Katachi|https://cdn.myanimelist.net/images/characters/5/302315.jpg,https://cdn.myanimelist.net/images/characters/10/305729.jpg,https://cdn.myanimelist.net/images/characters/10/311614.jpg,https://cdn.myanimelist.net/images/characters/3/311615.jpg,https://cdn.myanimelist.net/images/characters/12/315521.jpg,https://cdn.myanimelist.net/images/characters/7/324711.jpg,https://cdn.myanimelist.net/images/characters/4/324712.jpg,https://cdn.myanimelist.net/images/characters/16/324713.jpg,https://cdn.myanimelist.net/images/characters/14/324724.jpg,https://cdn.myanimelist.net/images/characters/10/337961.jpg,https://cdn.myanimelist.net/images/characters/9/337962.jpg,https://cdn.myanimelist.net/images/characters/16/342354.jpg,https://cdn.myanimelist.net/images/characters/16/342454.jpg,https://cdn.myanimelist.net/images/characters/2/342455.jpg,https://cdn.myanimelist.net/images/characters/12/342456.jpg,https://cdn.myanimelist.net/images/characters/2/344790.jpg|739
214351|Headteacher|""|Koe no Katachi,Koe no Katachi|https://cdn.myanimelist.net/images/characters/13/481888.jpg|15
25275|Momo|Kawamoto|3-gatsu no Lion 2nd Season,3-gatsu no Lion 2nd Season|https://cdn.myanimelist.net/images/characters/8/62065.jpg,https://cdn.myanimelist.net/images/characters/9/180493.jpg,https://cdn.myanimelist.net/images/characters/16/314603.jpg,https://cdn.myanimelist.net/images/characters/16/320377.jpg,https://cdn.myanimelist.net/images/characters/15/320378.jpg,https://cdn.myanimelist.net/images/characters/16/326205.jpg|489
24312|Hinata|Kawamoto|3-gatsu no Lion 2nd Season,3-gatsu no Lion 2nd Season|https://cdn.myanimelist.net/images/characters/8/59838.jpg,https://cdn.myanimelist.net/images/characters/2/62457.jpg,https://cdn.myanimelist.net/images/characters/12/314602.jpg,https://cdn.myanimelist.net/images/characters/6/320379.jpg,https://cdn.myanimelist.net/images/characters/16/320380.jpg,https://cdn.myanimelist.net/images/characters/14/365275.jpg|601
